Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Male,-0.013807,0.005439,0.979502068,0.963963278,0.995291,-0.002113,0.000956,0.981580981,0.965522756,0.997906,-0.001152,0.000615,0.978355574,0.956211653,1.001012,-0.010156,0.005025,0.987886481,0.976279396,0.999632
Warm All,0.004993,0.003409,1.007517993,0.99746936,1.017668,0.001380,0.000748,1.012216723,0.999233329,1.025369,0.000215,0.000332,1.004097514,0.991772229,1.016576,-0.004818,0.003980,0.99423459,0.9849709,1.003585
Warm Female,0.011760,0.004261,1.017796383,1.005124158,1.030628,0.002496,0.000934,1.022204177,1.005872541,1.038801,0.000877,0.000415,1.016794322,1.001195254,1.032636,-0.003038,0.004955,0.996361348,0.984816308,1.008042
Warm Male,-0.005031,0.005197,0.992482408,0.977432766,1.007764,-0.000281,0.001145,0.997530908,0.978026747,1.017424,-0.000763,0.000504,0.985601978,0.967262497,1.004289,-0.007476,0.006109,0.991068514,0.976929839,1.005412
Cold All,-0.013696,0.003968,0.979665464,0.968303757,0.991160,-0.001793,0.000569,0.984341663,0.974721195,0.994057,-0.001020,0.000630,0.980798061,0.958071975,1.004063,-0.008241,0.002948,0.990159922,0.983319126,0.997048
Cold Female,-0.007499,0.004982,0.988814529,0.974438209,1.003403,-0.001047,0.000714,0.990827553,0.978691976,1.003114,-0.000352,0.000791,0.993329066,0.964495212,1.023025,-0.006838,0.003700,0.991827675,0.983232931,1.000498
Cold Male,-0.023071,0.005809,0.96598508,0.949627006,0.982625,-0.002923,0.000834,0.974607356,0.960684029,0.988732,-0.002027,0.000919,0.962212664,0.929827096,0.995726,-0.010372,0.004316,0.987630341,0.977655819,0.997707
Age 0-10 All,-0.022678,0.018879,0.966554653,0.914369772,1.021718,-0.003342,0.003289,0.97102261,0.917478,1.027692,-0.001971,0.002150,0.963243231,0.889140529,1.043522,-0.033006,0.018088,0.961166808,0.921133365,1.002940
Age 0-10 Female,-0.013528,0.025451,0.979912615,0.909264756,1.056050,-0.001401,0.004477,0.987750078,0.914350348,1.067042,-0.001804,0.002880,0.966311414,0.868046037,1.075701,-0.063202,0.025636,0.92696204,0.872721495,0.984574
Age 0-10 Male,-0.030682,0.024690,0.955019423,0.888150906,1.026922,-0.005029,0.004266,0.956712131,0.888844633,1.029762,-0.002064,0.002826,0.961536946,0.865489083,1.068244,-0.010491,0.022745,0.987490246,0.936052205,1.041755
Age 11-60 All,-0.004728,0.004230,0.99293293,0.980660696,1.005359,-0.000976,0.000743,0.991444345,0.978812354,1.004239,-0.000132,0.000478,0.997503375,0.979894487,1.015429,-0.008098,0.003907,0.990329788,0.981271221,0.999472
Age 11-60 Female,-0.001516,0.005379,0.997728688,0.982075083,1.013632,-0.000823,0.000943,0.992783114,0.976758912,1.009070,0.000489,0.000609,1.009340758,0.986699925,1.032501,-0.004732,0.004944,0.994337306,0.982842504,1.005967
Age 11-60 Male,-0.009950,0.006645,0.985185167,0.966126226,1.004620,-0.001232,0.001172,0.989219204,0.9694272,1.009415,-0.001127,0.000749,0.978805581,0.951889831,1.006482,-0.013692,0.006191,0.983704056,0.969483607,0.998133
Age 60+All,-0.001558,0.006251,0.997665121,0.97949863,1.016169,-0.000297,0.001096,0.997390089,0.978719771,1.016417,-0.000066,0.000709,0.998751263,0.972713904,1.025486,-0.003816,0.005713,0.995431659,0.982146545,1.008896
Age 60+ Female,0.011543,0.008196,1.017465234,0.993241174,1.042280,0.002035,0.001437,1.018066344,0.993134898,1.043624,0.000695,0.000931,1.013291705,0.978770857,1.049030,-0.003990,0.007530,0.99522317,0.977753024,1.013005
Age 60+ Male,-0.019264,0.009316,0.971517856,0.945268781,0.998496,-0.003436,0.001632,0.970218671,0.943296912,0.997909,-0.001094,0.001057,0.97942813,0.941626654,1.018747,-0.003638,0.008463,0.995643853,0.976021711,1.015660
All: LAG 5,-0.001910,0.003651,0.997139304,0.98649411,1.007899,-0.000705,0.000644,0.99381199,0.982829905,1.004917,0.000262,0.000411,1.0049901,0.989721397,1.020494,-0.006443,0.003336,0.99229773,0.984541991,1.000115
Female,-0.002348,0.004569,0.996484261,0.983188277,1.009960,-0.000731,0.000806,0.993583923,0.979861209,1.007499,0.000185,0.000514,1.00351711,0.984472902,1.022930,-0.000277,0.004155,0.999667107,0.989946436,1.009483
Male,-0.001260,0.005452,0.99811233,0.982242484,1.014239,-0.000667,0.000962,0.994144136,0.977782492,1.010780,0.000377,0.000614,1.007195982,0.984430563,1.030488,-0.015877,0.005021,0.981128023,0.969610321,0.992783
Warm All,0.003888,0.003418,1.005849269,0.995792083,1.016008,0.000560,0.000752,1.004937135,0.991988762,1.018055,0.000422,0.000332,1.008049139,0.995667183,1.020585,-0.003639,0.003926,0.995642372,0.986490578,1.004879
Warm Female,0.003425,0.004269,1.005151095,0.992615163,1.017845,0.000033,0.000938,1.000287315,0.984226219,1.016611,0.000596,0.000415,1.011379118,0.995881871,1.027118,0.002186,0.004856,1.002626194,0.991240728,1.014142
Warm Male,0.004557,0.005202,1.00685943,0.991579073,1.022375,0.001349,0.001145,1.011937641,0.992150101,1.032120,0.000160,0.000505,1.003044723,0.984365611,1.022078,-0.012740,0.006064,0.984827821,0.970882044,0.998974
Cold All,-0.007330,0.003985,0.989065565,0.977544446,1.000722,-0.001165,0.000575,0.989796372,0.980028152,0.999662,0.000031,0.000624,1.000596899,0.977622259,1.024111,-0.008210,0.002940,0.990196178,0.98337282,0.997067
Cold Female,-0.007344,0.005003,0.989045114,0.974603594,1.003701,-0.000841,0.000722,0.992627267,0.980342726,1.005066,-0.000917,0.000782,0.982734591,0.954543519,1.011758,-0.002009,0.003681,0.997592391,0.988991696,1.006268
Cold Male,-0.007283,0.005846,0.989134413,0.972279745,1.006281,-0.001646,0.000843,0.985617845,0.971385,1.000059,0.001460,0.000916,1.028136232,0.993637654,1.063833,-0.017592,0.004329,0.979110559,0.969192434,0.989130
Age 0-10 All,0.021370,0.019061,1.032573924,0.976301336,1.092090,0.002710,0.003336,1.024138008,0.966881275,1.084785,0.002292,0.002153,1.0445036,0.964030559,1.131694,-0.027363,0.018322,0.967697485,0.926882509,1.010310
Age 0-10 Female,0.022161,0.025821,1.033799428,0.958225844,1.115333,0.000858,0.004531,1.007577056,0.931839143,1.089471,0.004412,0.002907,1.08745035,0.975873253,1.211785,-0.029998,0.024960,0.964642794,0.909643359,1.022968
Age 0-10 Male,0.021159,0.024817,1.032247506,0.959614312,1.110378,0.004292,0.004334,1.038491772,0.963691361,1.119098,0.000566,0.002809,1.010817095,0.910415699,1.122291,-0.024852,0.023751,0.970618447,0.917883265,1.026383
Age 11-60 All,-0.007882,0.004231,0.988246396,0.976028528,1.000617,-0.001927,0.000747,0.983184808,0.970596355,0.995937,0.000071,0.000476,1.001351677,0.983755251,1.019263,-0.008239,0.003879,0.990161398,0.981169985,0.999235
Age 11-60 Female,-0.010844,0.005379,0.983866169,0.968430096,0.999548,-0.002392,0.000949,0.979169917,0.96326656,0.995336,-0.000164,0.000606,0.99688594,0.974632432,1.019648,-0.002058,0.004906,0.997532935,0.986088287,1.009110
Age 11-60 Male,-0.003047,0.006657,0.995439236,0.976145833,1.015114,-0.001169,0.001177,0.98976602,0.969878693,1.010061,0.000455,0.000747,1.008678927,0.981020424,1.037117,-0.018478,0.006154,0.978069948,0.964015857,0.992329
Age 60+All,0.008871,0.006269,1.013396181,0.994888623,1.032248,0.001612,0.001105,1.014289201,0.99513444,1.033813,0.000491,0.000708,1.009366433,0.983104879,1.036330,-0.000757,0.005673,0.999091664,0.985849503,1.012512
Age 60+ Female,0.015885,0.008242,1.02411419,0.99959782,1.049232,0.003075,0.001454,1.027425071,1.001978344,1.053518,0.000686,0.000927,1.013110056,0.978724504,1.048704,0.005935,0.007415,1.007147718,0.9897356,1.024866
Age 60+ Male,-0.000551,0.009304,0.999173947,0.972212307,1.026883,-0.000346,0.001639,0.996957287,0.969166542,1.025545,0.000226,0.001056,1.004303202,0.9655839,1.044575,-0.009898,0.008484,0.988192447,0.968669995,1.008108
All: LAG 6,0.002433,0.003625,1.003656439,0.993016034,1.014411,0.000007,0.000639,1.00005978,0.989100169,1.011141,0.000583,0.000411,1.011130835,0.99577141,1.026727,0.001869,0.003270,1.002245541,0.994565819,1.009985
Female,0.003101,0.004544,1.004662701,0.991329842,1.018175,0.000402,0.000801,1.003544532,0.989770652,1.017510,0.000338,0.000515,1.006442805,0.987312634,1.025944,0.006833,0.004079,1.008233377,0.998606048,1.017954
Male,0.001439,0.005403,1.00216092,0.986366401,1.018208,-0.000580,0.000951,0.994909334,0.978717476,1.011369,0.000947,0.000612,1.018164038,0.99520317,1.041655,-0.005639,0.004908,0.99325595,0.98185725,1.004787
Warm All,0.004984,0.003406,1.007503728,0.997465102,1.017643,0.000947,0.000746,1.008370515,0.995479565,1.021428,0.000422,0.000332,1.008042447,0.995671637,1.020567,0.003564,0.003840,1.00428621,0.995257651,1.013397
Warm Female,0.003863,0.004254,1.005811618,0.993311349,1.018469,0.001060,0.000931,1.009374816,0.993300984,1.025709,0.000165,0.000414,1.003149321,0.987787286,1.018750,0.008471,0.004768,1.010217267,0.998952777,1.021609
Warm Male,0.006650,0.005190,1.010024901,0.994729848,1.025555,0.000769,0.001138,1.006787384,0.987212115,1.026751,0.000806,0.000505,1.015426396,0.996523941,1.034687,-0.003932,0.005902,0.995292621,0.981572792,1.009204
Cold All,0.000483,0.003943,1.000725344,0.989192221,1.012393,-0.000399,0.000571,0.996491186,0.986721623,1.006357,0.001422,0.000623,1.027392909,1.003832789,1.051506,0.001030,0.002901,1.001236811,0.994429269,1.008091
Cold Female,0.003551,0.004962,1.005340577,0.990780927,1.020114,0.000160,0.000719,1.001412441,0.989065752,1.013913,0.001210,0.000785,1.023261679,0.993774761,1.053624,0.005792,0.003631,1.00697476,0.998412366,1.015611
Cold Male,-0.004061,0.005743,0.993926509,0.977286667,1.010850,-0.001226,0.000831,0.989269327,0.975186962,1.003555,0.001733,0.000906,1.033478254,0.999182388,1.068951,-0.006139,0.004255,0.992659836,0.982774349,1.002645
Age 0-10 All,-0.001688,0.018870,0.997471743,0.94364014,1.054374,-0.000105,0.003277,0.999076085,0.944173348,1.057171,-0.000305,0.002143,0.99421639,0.917942668,1.076828,-0.028251,0.017758,0.966667297,0.927125292,1.007896
Age 0-10 Female,-0.007158,0.025477,0.989320096,0.917926012,1.066267,0.000366,0.004441,1.003228338,0.929255188,1.083090,-0.002122,0.002892,0.960488391,0.862407355,1.069724,-0.022672,0.024324,0.973160828,0.919047952,1.030460
Age 0-10 Male,0.003073,0.024673,1.004619625,0.934325404,1.080202,-0.000577,0.004271,0.994936566,0.924280498,1.070994,0.001355,0.002806,1.026074605,0.924259028,1.139106,-0.032395,0.022959,0.961872474,0.911308251,1.015242
Age 11-60 All,-0.001360,0.004208,0.99796262,0.985693687,1.010384,-0.000381,0.000742,0.996648606,0.983980247,1.009480,0.000059,0.000477,1.001119309,0.983507093,1.019047,0.002774,0.003796,1.003334109,0.994415115,1.012333
Age 11-60 Female,-0.002336,0.005352,0.996502065,0.980944057,1.012307,-0.000524,0.000943,0.995401699,0.979335215,1.011732,-0.000031,0.000607,0.999411973,0.977079386,1.022255,0.006184,0.004813,1.007447903,0.996107224,1.018918
Age 11-60 Male,0.000211,0.006603,1.000316654,0.98108392,1.019926,-0.000154,0.001164,0.998646612,0.978795239,1.018901,0.000204,0.000747,1.003883197,0.97634731,1.032196,-0.002800,0.005989,0.996645937,0.982705157,1.010784
Age 60+All,0.011324,0.006225,1.017131555,0.998685565,1.035918,0.000907,0.001098,1.00801638,0.98910267,1.027292,0.001828,0.000707,1.035336859,1.008427975,1.062964,0.002833,0.005591,1.003405909,0.990296677,1.016689
Age 60+ Female,0.016933,0.008199,1.025725383,1.001296386,1.050750,0.002628,0.001448,1.023394475,0.998144446,1.049283,0.001420,0.000930,1.027345308,0.992367743,1.063556,0.010637,0.007301,1.012845875,0.99560085,1.030390
Age 60+ Male,0.003786,0.009231,1.005694541,0.978766832,1.033363,-0.001373,0.001625,0.987986317,0.960684291,1.016064,0.002371,0.001051,1.046073055,1.005918393,1.087831,-0.007790,0.008383,0.990695063,0.971352693,1.010423
All: LAG 7,0.004820,0.003599,1.007255565,0.99665291,1.017971,0.000657,0.000632,1.0058009,0.994895702,1.016826,0.000486,0.000412,1.009268755,0.993915371,1.024859,0.006010,0.003260,1.007238063,0.999544364,1.014991
Female,0.003570,0.004507,1.00537,0.992135206,1.018781,0.000694,0.000791,1.006130294,0.992490611,1.019957,0.000142,0.000516,1.002696011,0.9836053,1.022157,0.006750,0.004073,1.008133482,0.9985225,1.017837
Male,0.006682,0.005368,1.010073936,0.994258809,1.026141,0.000601,0.000943,1.00530529,0.989092425,1.021784,0.000995,0.000613,1.019092593,0.996110377,1.042605,0.004895,0.004880,1.005890861,0.99441127,1.017503
Warm All,0.010000,0.003382,1.015113788,1.005071333,1.025257,0.001856,0.000732,1.016468124,1.00371126,1.029387,0.000860,0.000333,1.016482758,1.003973373,1.029148,0.005123,0.003824,1.006166248,0.997158262,1.015256
Warm Female,0.005746,0.004231,1.008656883,0.996186662,1.021283,0.001511,0.000915,1.013381369,0.997521065,1.029494,0.000262,0.000417,1.004995379,0.989513023,1.020720,0.005515,0.004756,1.006640342,0.995441877,1.017965
Warm Male,0.016377,0.005150,1.02486912,1.009469595,1.040504,0.002373,0.001118,1.021106043,1.001609738,1.040982,0.001749,0.000504,1.033793813,1.014554656,1.053398,0.004503,0.005867,1.005418506,0.991639844,1.019389
Cold All,0.000137,0.003892,1.000205461,0.988825672,1.011716,0.000209,0.000565,1.001837029,0.992112955,1.011656,-0.000564,0.000616,0.989345043,0.966921547,1.012289,0.006834,0.002888,1.008235059,1.001409042,1.015108
Cold Female,0.002767,0.004888,1.004159713,0.989832804,1.018694,0.000495,0.000710,1.004369378,0.992145258,1.016744,-0.000162,0.000775,0.996932604,0.968561604,1.026135,0.007609,0.003621,1.009172945,1.000614048,1.017805
Cold Male,-0.003779,0.005684,0.994347503,0.97787039,1.011102,-0.000217,0.000826,0.998093057,0.983970922,1.012418,-0.001162,0.000896,0.978164541,0.946080994,1.011336,0.005676,0.004232,1.006834312,0.996861187,1.016907
Age 0-10 All,0.008822,0.018732,1.013320498,0.95902391,1.070691,0.000379,0.003265,1.003337015,0.948395561,1.061461,0.001754,0.002135,1.033895429,0.95487624,1.119454,0.014106,0.017421,1.017071106,0.976240404,1.059610
Age 0-10 Female,-0.016656,0.025483,0.975325181,0.904923823,1.051204,-0.005290,0.004491,0.954516814,0.883376406,1.031386,0.001526,0.002887,1.029414174,0.924480031,1.146259,-0.016877,0.024386,0.979951526,0.925326804,1.037801
Age 0-10 Male,0.030370,0.024330,1.0466083,0.974357859,1.124216,0.004970,0.004202,1.044702498,0.971662956,1.123232,0.001986,0.002786,1.038449008,0.93611002,1.151976,0.037725,0.022098,1.04630971,0.993316901,1.102130
Age 11-60 All,0.004647,0.004182,1.006994802,0.994690505,1.019451,0.000837,0.000734,1.00739691,0.994715569,1.020240,0.000246,0.000477,1.004683465,0.986982335,1.022702,0.007489,0.003792,1.009027501,1.000068758,1.018066
Age 11-60 Female,0.005165,0.005315,1.007777499,0.992151274,1.023650,0.001110,0.000932,1.009811934,0.993701814,1.026183,0.000082,0.000608,1.001561041,0.979122829,1.024513,0.009737,0.004804,1.011752986,1.000385744,1.023249
Age 11-60 Male,0.003824,0.006573,1.005753232,0.986503342,1.025379,0.000399,0.001157,1.003516126,0.983691828,1.023740,0.000507,0.000747,1.00967176,0.98197755,1.038147,0.003778,0.005994,1.004544311,0.990482073,1.018806
Age 60+All,0.004981,0.006161,1.007498735,0.989412478,1.025916,0.000318,0.001082,1.002806478,0.984266866,1.021695,0.000905,0.000708,1.017339831,0.990875346,1.044511,0.002292,0.005554,1.002754625,0.989741086,1.015939
Age 60+ Female,0.001533,0.008098,1.002301532,0.978721296,1.026450,0.000193,0.001424,1.001698898,0.977393588,1.026609,0.000192,0.000929,1.003649576,0.96951135,1.038990,0.001620,0.007283,1.001945709,0.984929968,1.019255
Age 60+ Male,0.009569,0.009152,1.014456382,0.987523836,1.042123,0.000471,0.001604,1.004151457,0.976756698,1.032315,0.001873,0.001053,1.036224272,0.99638607,1.077655,0.003245,0.008276,1.003901889,0.984549174,1.023635
All: LAG 8,0.004168,0.003616,1.006271023,0.995629337,1.017026,0.000701,0.000639,1.006188352,0.995167848,1.017331,0.000285,0.000410,1.005427577,0.990203376,1.020886,0.001568,0.003268,1.001883816,0.994211613,1.009615
Female,0.003571,0.004534,1.005371582,0.992060345,1.018861,0.000821,0.000800,1.007252294,0.993442578,1.021254,0.000021,0.000514,1.000403528,0.981439331,1.019734,0.003180,0.004076,1.003822693,0.994245051,1.013493
Male,0.005023,0.005374,1.00756369,0.991769486,1.023609,0.000515,0.000949,1.004540646,0.988231537,1.021119,0.000676,0.000608,1.012934698,0.990247433,1.036142,-0.000893,0.004894,0.998929211,0.98749683,1.010494
Warm All,0.007345,0.003422,1.01107914,1.000958365,1.021302,0.001625,0.000746,1.014403277,1.001431933,1.027543,0.000501,0.000333,1.009555039,0.99712397,1.022141,-0.004675,0.003861,0.994405228,0.985416068,1.003476
Warm Female,0.005224,0.004275,1.007867111,0.995277596,1.020616,0.001834,0.000931,1.016271357,1.000081305,1.032724,0.000019,0.000417,1.000351877,0.984954392,1.015990,-0.003301,0.004784,0.996046936,0.984901587,1.007318
Warm Male,0.010471,0.005197,1.015830866,1.000428,1.031471,0.001297,0.001135,1.011479562,0.99186638,1.031481,0.001212,0.000503,1.023303633,1.004299154,1.042668,-0.006834,0.005933,0.991832717,0.978088181,1.005770
Cold All,0.003191,0.003853,1.004798587,0.993479612,1.016247,0.000567,0.000564,1.005002184,0.995266418,1.014833,-0.000153,0.000603,0.997095439,0.974972608,1.019720,0.005513,0.002860,1.00663725,0.999889314,1.013431
Cold Female,0.004848,0.004862,1.007297889,0.99300261,1.021799,0.000678,0.000711,1.005987729,0.993722236,1.018405,0.000301,0.000760,1.005741568,0.977661483,1.034628,0.007578,0.003590,1.009134741,1.000649539,1.017692
Cold Male,0.000755,0.005624,1.001133407,0.984716954,1.017824,0.000393,0.000825,1.003460049,0.989278961,1.017844,-0.000794,0.000879,0.985036398,0.953325484,1.017802,0.002471,0.004206,1.002969318,0.993095513,1.012941
Age 0-10 All,-0.020389,0.018748,0.969879618,0.917866718,1.024840,-0.004981,0.003311,0.957116231,0.903995705,1.013358,0.000179,0.002116,1.003405846,0.927385524,1.085658,0.003170,0.017305,1.003810899,0.963775579,1.045509
Age 0-10 Female,-0.054646,0.025563,0.921300297,0.854598644,0.993208,-0.011905,0.004540,0.900537,0.832708329,0.973891,-0.001046,0.002874,0.980321478,0.880810544,1.091075,-0.033895,0.024559,0.960142431,0.906252511,1.017237
Age 0-10 Male,0.009052,0.024336,1.013670221,0.94367858,1.088853,0.000833,0.004276,1.007357917,0.935734826,1.084463,0.001278,0.002754,1.024582012,0.924709643,1.135241,0.030567,0.021699,1.037362,0.985746589,1.091680
Age 11-60 All,0.003381,0.004196,1.005084609,0.992761334,1.017561,0.000782,0.000741,1.00690526,0.994113793,1.019861,0.000013,0.000474,1.000239747,0.982721563,1.018070,-0.001326,0.003800,0.998410652,0.98952669,1.007374
Age 11-60 Female,0.004534,0.005348,1.006824691,0.99111933,1.022779,0.001218,0.000944,1.010776782,0.994449105,1.027373,-0.000152,0.000605,0.997124489,0.974899386,1.019856,0.001940,0.004813,1.002331004,0.991048562,1.013742
Age 11-60 Male,0.001505,0.006557,1.002259617,0.983124906,1.021767,0.000072,0.001159,1.00063383,0.980826748,1.020841,0.000278,0.000740,1.005289134,0.977963192,1.033379,-0.006677,0.005996,0.992019641,0.978128761,1.006108
Age 60+All,0.008382,0.006205,1.012651637,0.994346992,1.031293,0.001098,0.001094,1.009709658,0.990829693,1.028949,0.000903,0.000706,1.017295865,0.990890121,1.044405,0.007706,0.005571,1.009290428,0.996151602,1.022603
Age 60+ Female,0.006144,0.008151,1.009258724,0.985359175,1.033738,0.000935,0.001438,1.008258557,0.983558914,1.033578,0.000526,0.000928,1.010036991,0.975737078,1.045543,0.008672,0.007276,1.010460285,0.993314643,1.027902
Age 60+ Male,0.011350,0.009211,1.017171388,0.989996323,1.045092,0.001322,0.001624,1.011700545,0.98375506,1.040440,0.001395,0.001048,1.026861391,0.987539657,1.067749,0.006261,0.008340,1.007541016,0.987970767,1.027499
All: LAG 9,0.002879,0.003634,1.004327237,0.993653919,1.015115,0.000651,0.000641,1.005744761,0.994679845,1.016933,0.000023,0.000411,1.000433321,0.985231919,1.015869,0.001767,0.003238,1.002122151,0.99452026,1.009782
Female,0.004604,0.004554,1.006929725,0.993537963,1.020502,0.000943,0.000805,1.00833516,0.994436335,1.022428,0.000145,0.000516,1.002757177,0.983676122,1.022208,0.005254,0.004037,1.00632494,0.996814014,1.015927
Male,0.000284,0.005406,1.000426671,0.984653046,1.016453,0.000214,0.000952,1.00188326,0.985559814,1.018477,-0.000159,0.000610,0.996977061,0.974569179,1.019900,-0.003488,0.004850,0.995823717,0.984528625,1.007248
Warm All,0.005881,0.003453,1.008861222,0.998672468,1.019154,0.001682,0.000756,1.014911927,1.001763489,1.028233,0.000219,0.000334,1.004162451,0.991747413,1.016733,-0.000165,0.003855,0.999801605,0.990777303,1.008908
Warm Female,0.005624,0.004318,1.008471978,0.995749388,1.021357,0.002000,0.000944,1.017752376,1.001313908,1.034461,0.000015,0.000419,1.000289594,0.984809125,1.016013,0.002793,0.004789,1.003357816,0.992118709,1.014724
Warm Male,0.006215,0.005239,1.009365786,0.993939071,1.025032,0.001194,0.001150,1.01056673,0.990716862,1.030814,0.000515,0.000505,1.009824056,0.991015659,1.028989,-0.004759,0.005906,0.994305403,0.980588105,1.008215
Cold All,0.001492,0.003879,1.00224003,0.990873785,1.013737,0.000404,0.000569,1.003565486,0.993767731,1.013460,-0.000481,0.000606,0.990895555,0.96877165,1.013525,0.002867,0.002836,1.003446456,0.99677522,1.010162
Cold Female,0.004930,0.004873,1.007422881,0.993094248,1.021958,0.000662,0.000716,1.00583972,0.993487909,1.018345,0.000390,0.000761,1.007435468,0.97928965,1.036390,0.006717,0.003548,1.008092809,0.999715321,1.016540
Cold Male,-0.003513,0.005661,0.994744909,0.978325418,1.011440,0.000037,0.000827,1.000321714,0.986157817,1.014689,-0.001762,0.000886,0.967069146,0.935684418,0.999507,-0.002871,0.004162,0.996561305,0.98685338,1.006365
Age 0-10 All,0.014350,0.018842,1.021758303,0.966696731,1.079956,0.002049,0.003323,1.018193928,0.961477713,1.078256,0.001327,0.002126,1.025527301,0.947474985,1.110010,-0.028923,0.017285,0.965888322,0.927407908,1.005965
Age 0-10 Female,0.003331,0.025662,1.005009386,0.931975955,1.083766,-0.001546,0.004554,0.98648816,0.911974005,1.067091,0.002269,0.002853,1.044058638,0.938823176,1.161090,-0.011199,0.023198,0.98665092,0.934259666,1.041980
Age 0-10 Male,0.024230,0.024476,1.037013368,0.965013452,1.114385,0.005120,0.004294,1.046084414,0.971410383,1.126499,0.000526,0.002801,1.010040347,0.909992141,1.121088,-0.043994,0.022737,0.948576503,0.899182131,1.000684
Age 11-60 All,0.002786,0.004215,1.004188494,0.991821113,1.016710,0.000673,0.000744,1.005937044,0.993103477,1.018936,-0.000018,0.000476,0.999660536,0.982091373,1.017544,0.000464,0.003761,1.000557067,0.991746064,1.009446
Age 11-60 Female,0.003135,0.005364,1.00471323,0.988994017,1.020682,0.000809,0.000949,1.007141784,0.990798786,1.023754,-0.000065,0.000607,0.998773264,0.976452181,1.021605,0.002513,0.004764,1.003020604,0.99184404,1.014323
Age 11-60 Male,0.002231,0.006600,1.003351863,0.984070355,1.023011,0.000459,0.001163,1.004043457,0.984098081,1.024393,0.000055,0.000743,1.001037744,0.973703841,1.029139,-0.002850,0.005930,0.99658597,0.982782141,1.010584
Age 60+All,0.001953,0.006249,1.002933621,0.984675598,1.021530,0.000470,0.001101,1.004144034,0.985248315,1.023402,-0.000021,0.000710,0.999605141,0.973535873,1.026372,0.007525,0.005533,1.009070545,0.996024444,1.022288
Age 60+ Female,0.008192,0.008213,1.012364174,0.988212436,1.037106,0.001460,0.001448,1.012926469,0.98793889,1.038546,0.000467,0.000934,1.008918428,0.97442408,1.044634,0.013146,0.007240,1.015899678,0.99874707,1.033347
Age 60+ Male,-0.006435,0.009277,0.990393814,0.963745327,1.017779,-0.000844,0.001634,0.992598675,0.965012588,1.020973,-0.000686,0.001051,0.987041882,0.949148256,1.026448,-0.000039,0.008266,0.999953316,0.98070008,1.019585
All: LAG 10,-0.000421,0.003662,0.999369414,0.988668821,1.010186,-0.000080,0.000643,0.999300297,0.988273584,1.010450,-0.000022,0.000414,0.999585834,0.984277145,1.015133,-0.000887,0.003219,0.998936155,0.991400723,1.006529
Female,0.000379,0.004585,1.000567934,0.987170359,1.014147,0.000010,0.000804,1.000088066,0.986308507,1.014060,0.000085,0.000520,1.001623981,0.982424639,1.021199,0.001276,0.004013,1.001531786,0.992123894,1.011029
Male,-0.001611,0.005452,0.99758569,0.981721856,1.013706,-0.000211,0.000960,0.998148066,0.981756686,1.014813,-0.000184,0.000616,0.996512876,0.973919867,1.019630,-0.004197,0.004827,0.994976438,0.983743258,1.006338
Warm All,-0.000314,0.003492,0.999528897,0.989320464,1.009843,-0.000102,0.000761,0.999102055,0.986066909,1.012310,-0.000008,0.000338,0.999844475,0.98735006,1.012497,-0.002581,0.003817,0.996908095,0.987997396,1.005899
Warm Female,0.000958,0.004363,1.001438529,0.988673664,1.014368,0.000677,0.000948,1.005979475,0.989667696,1.022560,-0.000168,0.000423,0.996807125,0.981231353,1.012630,-0.002193,0.004743,0.99737176,0.986307004,1.008561
Warm Male,-0.002230,0.005311,0.996659851,0.981218209,1.012345,-0.001294,0.001165,0.988675118,0.969013544,1.008736,0.000229,0.000512,1.004354281,0.985391447,1.023682,-0.003185,0.005857,0.996185639,0.982555716,1.010005
Cold All,0.000852,0.003891,1.001278767,0.989890621,1.012798,0.000164,0.000570,1.001445113,0.991646772,1.011340,-0.000079,0.000601,0.99849184,0.976384306,1.021100,-0.000535,0.002829,0.99935828,0.99272977,1.006031
Cold Female,0.001363,0.004882,1.002046028,0.987767075,1.016531,-0.000041,0.000715,0.999642233,0.987387561,1.012049,0.000737,0.000753,1.014100833,0.986042589,1.042957,0.002939,0.003536,1.003532625,0.995220521,1.011914
Cold Male,0.000139,0.005684,1.000209082,0.9836347,1.017063,0.000479,0.000833,1.004226662,0.989903664,1.018757,-0.001307,0.000880,0.975470374,0.944036032,1.007951,-0.005764,0.004157,0.993106962,0.983444469,1.002864
Age 0-10 All,0.027881,0.018848,1.042708214,0.986499834,1.102119,0.004719,0.003272,1.042401928,0.985209237,1.102915,0.001750,0.002161,1.033815461,0.953867733,1.120464,0.007777,0.017085,1.009376584,0.969620709,1.050763
Age 0-10 Female,-0.017028,0.025552,0.974781686,0.904236028,1.050831,-0.002269,0.004501,0.980234637,0.90700911,1.059372,-0.001806,0.002876,0.966276384,0.868140807,1.075505,0.009569,0.023171,1.011548685,0.957896006,1.068207
Age 0-10 Male,0.067021,0.024542,1.105759036,1.028786035,1.188491,0.010564,0.004213,1.09742218,1.020503165,1.180139,0.004988,0.002859,1.099400537,0.988346906,1.222932,0.007476,0.022209,1.009011155,0.957657026,1.063119
